bp_id;age;experience;devision;position;ans_1;ans_2;ans_3_1;yesno_3_1;com_ruk;ans_3_2;yesno_3_2;com_inst;ans_4;ans_5;ans_6;ans_7;ans_8;ans_9;ans_10;ans_11;ans_12_1;ans_12_2;ans_13;ans_14;ans_15;ans_16;ans_17;ans_18;ans_19;ans_20;ans_21;ans_22;ans_23;ans_24;ans_25;ans_26;ans_27;ans_28;ans_29;ans_30_1;ans_30_2;ans_31;ans_32;ans_33;ans_34;ans_35;ans_36;ans_37;ans_38;ans_39;ans_40;ans_41;ans_42;ans_43;ans_44;ans_45;com_nal;ans_46;ans_47;complain
153566;20;0;1;БП;4;4;5;0;0;6;0;0;6;6;3;5;5;5;5;5;2;5;5;3;5;3;5;4;4;2;3;2;5;2;5;2;5;2;2;2;1;2;1;4;3;4;4;0;1;0;0;0;0;1;0;1;Нарушение планирования послеполётного отдыха после длительных командировок, переналет за 100ч. ;0;0;0
3429217;26;0;3;БП;3;4;4;0;0;4;0;0;3;1;5;4;1;4;3;5;5;5;4;2;2;3;3;3;5;2;5;3;4;2;3;2;3;5;4;3;3;4;2;5;2;3;4;0;1;1;0;0;1;0;0;1;Мне необходимы особенности в планировании по ряду причин. Навстречу идут слабо. ;1;0;0
905198;33;5;5;БП;2;5;6;0;0;5;0;0;2;2;2;5;5;3;3;5;4;5;2;2;2;2;2;3;5;5;2;2;5;2;5;2;2;5;2;2;2;2;2;5;5;2;2;1;1;0;0;1;0;0;0;1;Неравномерное планирование. Маленький налёт. ;0;0;0
604400;43;18;5;СБ;1;3;4;0;0;4;0;0;1;1;1;5;6;4;1;1;4;4;1;3;3;4;4;4;5;5;3;3;5;2;5;2;4;4;3;2;3;6;2;3;3;4;4;0;1;0;1;0;1;0;0;1;Очень много обязанностей и требований, за маленькую доплату.  Минимальный состав КЭ, обслуживание Бизнес класса, торговля. ;1;1;Оптимальный состав, доплата за работу в Бизнес классе, пересмотреть или проверить %от торговли.
635150;21;2;5;СБ;1;4;2;0;0;4;0;0;1;4;1;4;1;2;1;2;1;5;1;1;2;2;5;5;6;6;1;2;6;1;4;2;4;6;3;1;3;5;1;3;4;4;3;1;1;1;1;0;1;0;0;1;Планируют исключительно ночь/утро/ночь/утро Перед заказанным выходным поздний прилёт, сразу после ранний вылет Не планирование, а издевательство. ;0;0;0
1842521;28;3;5;БП;3;4;4;0;0;3;0;0;1;1;1;5;6;3;1;3;4;5;5;2;6;1;6;2;1;3;6;2;6;1;6;1;5;3;5;4;4;6;1;6;3;5;3;0;1;1;0;1;1;0;0;0;0;0;0;0
1507086;37;14;4;СБЭ;3;4;2;1;Пренебрегают своими подчиненными, очень часто указывают на дверь. Многие хорошие бортпроводники ушли из нашей компании только благодаря руководителям. Любое высказывание мнения сопровождается угрозами снятия со старшинства. Но не в последние три месяца конечно)) когда уволилось столько людей… ;5;1;Всегда могу обратиться за помощью, очень приятный и положительный инструктор. Без лишних эмоций. Я довольна почти всеми инструкторами в нашей компании. ;3;2;1;6;6;6;2;5;4;6;5;3;3;5;5;3;4;2;4;1;5;1;6;4;5;4;2;3;1;6;3;4;5;5;4;0;0;0;0;1;1;1;0;0;0;1;1;Очень много работы которую мы выполняем за другие службы: замена подголовников, ношение аптек, минимальный состав. Хотелось бы чтоб каждый занимался своим делом. Инструктор Полюдова полёт с ней психологически тяжелый для любого бортпроводника с любым стажем. Крайне негативная атмосфера. Очень часто доводит бортпроводников до слез.
4037739;19;0;3;БП;2;5;5;0;0;6;0;0;4;5;2;5;5;5;2;5;5;5;5;4;5;2;5;4;3;2;2;2;5;2;5;5;5;2;2;2;2;5;2;5;2;5;5;0;0;0;0;1;1;1;0;1;Кто-то летает свыше 80 часов, а мой налёт за месяц максимум 60 часов, не более, хотелось бы больше, летать не только Сухом, но и на больших самолётах. Планирование ставит мне три раза подряд Воронеж ночной, затем Нижний Новгород, хотелось бы видеть хоть какое-то разнообразие… ;0;0;0
1091775;36;6;3;БП;1;4;4;0;0;5;0;0;2;3;1;5;4;3;2;2;5;6;2;2;3;5;5;4;5;2;4;3;6;1;5;4;5;2;3;4;3;4;2;4;2;5;3;0;1;0;0;0;1;0;0;1;Отсутствие возможности заказать выходные, например онлайн. ;1;0;0
1561354;40;15;4;БП;1;4;3;1;Лично с ним не знаком, но то что слышу о нём от коллег, расстраивает. ;5;1;Наталья - адекватный человек. ;1;1;3;5;4;4;1;1;5;5;1;3;1;1;4;5;1;6;6;3;6;4;3;6;5;2;6;5;2;3;1;2;4;5;5;1;1;0;0;1;1;0;1;1;Много ночных рейсов. Прилетаешь в 7.00, а на следующий день явка в 7.00. На следующий день в 8.00 явка.  Потом 3 выходных. Не равномерно планирование. Такое впечатление, что сначала хотят загнать в могилу, а потом одумываются и дают отдохнуть.;0;0;0
4964255;25;0;1;БП;4;5;5;0;0;6;0;0;4;6;3;5;5;5;2;6;5;5;4;4;5;3;5;5;3;2;2;3;4;4;5;4;6;1;4;2;1;4;3;5;2;6;4;0;0;1;0;1;0;0;0;0;0;0;0;0
4253215;42;5;3;СБ;4;4;6;1;Профессионал и Человек с большой буквы. Лучший!!!!! ;5;1;Всегда поддержит. Можно обратиться по любому вопросу ;4;4;3;6;5;6;4;5;6;6;4;5;3;3;4;4;3;3;1;2;3;4;6;4;6;3;2;1;1;4;4;4;1;6;6;0;1;1;0;1;1;1;0;1;Крайне редко рейсы МВЛ, а так же 747 ;0;0;0
3223586;19;0;1;БП;6;5;5;0;0;6;0;0;5;5;2;4;5;5;4;6;5;6;5;4;5;3;5;5;2;2;2;1;3;5;4;5;5;1;3;1;1;2;6;5;3;5;5;0;1;0;0;1;1;1;0;1;Ставят много подряд либо  ранних вылетов, либо ночных. ;0;0;0
440780;27;4;ЕКБ;СБ;4;3;5;0;0;6;0;0;5;4;3;5;4;2;1;2;5;6;4;4;2;4;4;4;4;4;1;2;5;3;5;3;6;4;2;2;1;4;3;2;2;5;2;0;1;0;0;1;1;1;0;0;0;0;0;0
1945304;31;12;4;СБ;3;2;4;0;0;5;0;0;2;4;1;6;1;5;1;3;5;6;5;2;5;4;4;5;5;6;2;3;5;4;5;3;4;4;3;3;2;5;2;5;2;5;4;1;1;0;1;0;1;1;0;0;0;1;1;1. Рейсы на 319 минимальным составом ухудшают качество работы. 2. Отсутствие стоматологии в ДМС. 3. Необходимость в транспортировке medical kit из БЦ на самолёт и обратно. 4. Слишком большое количество текста в сборке информаций. 5. Отвратительное качество питания в столовой резерва (спб)
3587103;36;4;1;БП;1;2;5;0;0;5;0;0;1;2;2;6;2;4;1;2;5;5;2;2;2;3;5;5;5;2;2;2;6;3;6;3;5;5;2;2;2;3;1;6;1;5;4;0;1;0;0;1;0;0;0;0;0;0;0;0
2717438;32;5;1;СБ;1;4;4;0;0;2;0;0;4;1;1;4;3;3;1;1;2;1;4;1;4;1;6;3;5;4;5;1;5;2;3;2;6;3;3;4;6;4;1;4;4;6;2;0;1;0;0;0;1;0;0;1;Нагрузка по рейсам не распределяется равномерно на весь месяц. Не распределяются равномерно рейсы МВЛ и ВВЛ,может быть ни одного , а у коллеги 5-7, из-за этого хоть и одинаковый налёт, но большая разница в зп. ;0;0;0
2741554;35;12;5;БП;5;5;5;0;0;5;0;0;5;5;2;5;5;5;2;5;5;5;5;5;5;5;5;5;2;2;1;1;2;5;5;5;6;2;2;1;1;2;5;5;2;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0
2112;24;0;1;БП;2;5;5;0;0;3;0;0;2;5;2;4;6;1;2;3;5;3;4;3;2;3;5;3;5;4;5;3;2;2;4;3;5;4;3;2;4;4;1;4;5;5;2;0;1;0;0;1;0;0;1;1;Я считаю,что несправедливо учить первоначалку на 747, а остальным не давать даже шанса на обучение.  2. Непонятно,почему кого-то продвигают инструктора по карьерной лестнице и направляют на обучение по бизнесу,старшинству и т.д.,а кто-то ходит и должен выпрашивать чуть ли не слезами  3. Непонятно как производится расчёт зп.  4. Очень сильно мешает отсутствие хорошего обслуживания самолётов! Так как на 777 не работает большое количество экранов,планшетов,кресел. 5. Подголовники приходится менять силами экипажа,однако очень часто,а если быть точнее всегда шефы от этой обязанности уходят и создают вид каких-то дел,чтобы не помогать экипажу.  6. Очень сильно напрягает предвзятое отношение коллег,которые летают со времён авиакомпании Трансаэро. Многие устраивают какую-то дедовщину,считая , что если ты пришёл в компанию недавно( и не важно,что ты летаешь не первый год),то ты не профессионал,вместо того,чтобы подсказать или помочь. 7. Так же хочется отметить работу отдела планирования.  Не учитывается рабочее время абсолютно.Чистят в плане часы и минуты после выполнения рейсов!!! Так быть не должно!  Либо давайте нормальный отдых в Египте и Турции,либо не ставьте такие рейсы. Хочется получать разнообразный план и не на один тип ВС,а на все,которые имеются.  ;0;1;Я считаю,что несправедливо учить первоначалку на 747, а остальным не давать даже шанса на обучение.  2. Непонятно,почему кого-то продвигают инструктора по карьерной лестнице и направляют на обучение по бизнесу,старшинству и т.д.,а кто-то ходит и должен выпрашивать чуть ли не слезами  3. Непонятно как производится расчёт зп.  4. Очень сильно мешает отсутствие хорошего обслуживания самолётов! Так как на 777 не работает большое количество экранов,планшетов,кресел. 5. Подголовники приходится менять силами экипажа,однако очень часто,а если быть точнее всегда шефы от этой обязанности уходят и создают вид каких-то дел,чтобы не помогать экипажу.  6. Очень сильно напрягает предвзятое отношение коллег,которые летают со времён авиакомпании Трансаэро. Многие устраивают какую-то дедовщину,считая , что если ты пришёл в компанию недавно( и не важно,что ты летаешь не первый год),то ты не профессионал,вместо того,чтобы подсказать или помочь. 7. Так же хочется отметить работу отдела планирования.  Не учитывается рабочее время абсолютно.Чистят в плане часы и минуты после выполнения рейсов!!! Так быть не должно!  Либо давайте нормальный отдых в Египте и Турции,либо не ставьте такие рейсы. Хочется получать разнообразный план и не на один тип ВС,а на все,которые имеются.   Я готова летать в командировки,но несколько раз в месяц
